customer_id,customer_name,customer_gender,customer_age,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,total_lifetime_spend,percentage_lifetime_spend_groceries,percentage_lifetime_spend_electronics,percentage_lifetime_spend_fish,percentage_lifetime_spend_vegetables,percentage_lifetime_spend_nonalcohol_drinks,percentage_lifetime_spend_alcohol_drinks,percentage_lifetime_spend_meat,percentage_lifetime_spend_hygiene,percentage_lifetime_spend_videogames,percentage_lifetime_spend_petfood,avg_spend_per_store,loyalty_years,degree,cluster_ward
43511,Lorene Berti,0,29,0.0,1.0,1.0,1.0,5485.0,1776.0,15.0,425.0,463.0,458.0,1020.0,647.0,868.0,745.0,866.0,547.0,0.133027246156216,2018.0,0,38.78991079221672,-9.156979493200351,12753.0,0.430094879636164,0.1392613502705245,0.0507331608249039,0.0333254920410883,0.0363051830941739,0.0359131184819258,0.079981180898612,0.0680624166862699,0.0584176272249666,0.0679055908413706,12753.0,6.0,0,Large Families
32771,Richard Wells,1,77,1.0,3.0,1.0,1.0,4932.0,2406.0,9.0,362.0,624.0,406.0,681.0,1548.0,504.0,1285.0,336.0,210.0,0.0927003929682762,2010.0,0,38.75207013530117,-9.22555184279403,13084.0,0.3769489452766738,0.1838887190461632,0.1183124426780801,0.0276673800061143,0.0476918373586059,0.0310302659737083,0.0520483032711708,0.0385203301742586,0.0982115560990522,0.0256802201161724,13084.0,14.0,0,Large Families
41634,Jeffrey Watson,1,77,6.0,2.0,1.0,1.0,4900.0,549.0,21.0,468.0,614.0,283.0,1084.0,573.0,1204.0,31.0,1064.0,136.0,0.2025523560037327,2008.0,0,38.73997499502242,-9.157714677191294,10770.0,0.4549675023212627,0.0509749303621169,0.0532033426183844,0.0434540389972144,0.0570102135561745,0.0262766945218198,0.1006499535747446,0.1117920148560817,0.002878365831012,0.0987929433611884,10770.0,16.0,0,Large Families
8186,Lynne Martin,0,36,2.4,3.0,2.0,1.0,3579.0,1068.0,16.0,616.0,642.0,260.0,1755.0,995.0,1263.0,1079.0,901.0,830.0,-0.0059660788854725,2010.0,1,38.75290515927711,-9.154262146548378,12158.0,0.2943740746833361,0.0878433952952788,0.0818391182760322,0.0506662279980259,0.0528047376213193,0.021385096232933,0.1443493995722981,0.1038822174699786,0.0887481493666721,0.0741075834841256,12158.0,14.0,2,Large Families
3012,Alleen Graven,0,26,5.0,3.0,0.0,1.0,4827.0,129.0,22.0,397.0,367.0,323.0,1277.0,770.0,593.0,1199.0,1302.0,742.0,0.0623864794840505,2021.0,1,38.76349165601712,-9.170976163609854,11184.0,0.4315987124463519,0.0115343347639484,0.0688483547925608,0.0354971387696709,0.0328147353361945,0.0288805436337625,0.1141809728183118,0.05302217453505,0.1072067238912732,0.1164163090128755,11184.0,3.0,1,Large Families
36988,Richard Knauer,1,78,2.0,1.0,1.0,1.0,4341.0,1204.0,19.0,719.0,638.0,163.0,861.0,1642.0,1359.0,870.0,1289.0,687.0,0.2866430104210745,2016.0,0,38.78463080944498,-9.202895593131446,13086.0,0.3317285648784961,0.0920067247440012,0.1254776096591777,0.054944215191808,0.0487543940088644,0.0124560599113556,0.0657955066483264,0.1038514442916093,0.0664832645575424,0.0985022161088185,13086.0,8.0,0,Large Families
6054,Joseph Wade,1,80,4.0,3.0,2.0,1.0,8908.0,2062.0,17.0,435.0,453.0,426.0,1000.0,1100.0,1306.0,894.0,1086.0,767.0,0.3679489450210309,2009.0,1,38.7444161574254,-9.14980529543494,17670.0,0.5041312959818902,0.1166949632144878,0.0622524052065648,0.0246179966044142,0.0256366723259762,0.0241086587436332,0.0565930956423316,0.0739105829088851,0.0505942275042444,0.0614601018675721,17670.0,15.0,3,Large Families
30382,Irving Balderama,1,59,2.0,2.0,1.0,2.0,5764.0,948.0,24.0,553.8,601.0,299.0,1135.0,1679.0,849.0,1012.0,799.0,945.0,0.2613432211311269,2009.0,0,38.76941436313115,-9.142424884080793,13639.8,0.4225868414492881,0.0695024853736858,0.1230956465637326,0.0406017683543747,0.0440622296514611,0.0219211425387469,0.0832123638176512,0.0622443144327629,0.0741946362849895,0.0585785715333069,6819.9,15.0,0,Large Families
10857,Patricia Kim,0,82,5.0,1.0,0.0,1.0,5865.0,1525.0,18.0,533.0,435.0,363.0,882.0,796.0,1111.0,1207.0,627.0,683.0,0.132331553600273,2016.0,1,38.73915485910357,-9.13680358147445,13344.0,0.439523381294964,0.1142835731414868,0.059652278177458,0.0399430455635491,0.0325989208633093,0.0272032374100719,0.0660971223021582,0.0832583932853717,0.0904526378896882,0.0469874100719424,13344.0,8.0,0,Large Families
2780,Hazel Boe,0,25,4.0,2.0,1.0,1.0,7337.0,398.0,20.0,445.0,405.0,333.0,593.0,1534.0,1387.0,910.0,564.0,398.0,0.0561770255905108,2022.0,1,38.79943044975543,-9.140209657780956,13906.0,0.5276139795771609,0.0286207392492449,0.110312095498346,0.0320005752912411,0.0291241190852869,0.0239464979145692,0.0426434632532719,0.0997411189414641,0.0654393786854595,0.0405580325039551,13906.0,2.0,3,Large Families
11534,Jackie Montoya,0,82,4.0,3.0,1.0,1.0,5193.0,1475.0,16.0,603.0,619.0,178.0,1241.0,1087.0,767.0,498.0,730.0,1327.0,0.0958849753534261,2004.0,1,38.77759636072095,-9.140429724430858,12391.0,0.4190945040755387,0.1190380114599305,0.0877249616657251,0.0486643531595512,0.0499556129448793,0.0143652651117746,0.1001533370995077,0.0618997659591639,0.0401904608183358,0.0589137277055927,12391.0,20.0,0,Large Families
48271,Blanca Swarey,0,45,0.0,3.0,2.0,1.0,5083.0,3058.0,20.0,697.0,473.0,38.0,903.0,1751.0,959.0,1299.0,895.0,177.0,0.1011481580326155,2006.0,0,38.7835659207842,-9.148732465689022,15156.0,0.3353787278965426,0.2017682765901293,0.1155318025864344,0.0459883874373185,0.0312087622063869,0.0025072578516759,0.0595803642121931,0.0632752705199261,0.0857086302454473,0.0590525204539456,15156.0,18.0,0,Large Families
1117,Richard Sturgeon,1,81,1.0,3.0,1.0,1.0,5746.0,483.0,17.0,420.0,464.0,191.0,1639.0,1522.6,911.0,1151.0,982.0,482.0,0.2658814777842119,2009.0,1,38.745279007509154,-9.136902849886146,13509.6,0.4253271747498075,0.0357523538816841,0.1127050393794042,0.0310890033753775,0.0343459465861313,0.0141380943921359,0.1213211346005803,0.0674335287499259,0.0851986735358559,0.0726890507490969,13509.6,15.0,1,Large Families
28627,Shirley Johnson,0,45,3.0,1.0,1.0,1.0,4826.0,1026.0,20.0,580.0,443.0,297.0,1405.0,1232.0,788.0,1676.0,747.0,324.0,-0.1289515256001482,2014.0,1,38.77266743252133,-9.170274653917186,13020.0,0.3706605222734255,0.0788018433179723,0.0946236559139784,0.0445468509984639,0.0340245775729646,0.0228110599078341,0.107910906298003,0.0605222734254992,0.1287250384024577,0.0573732718894009,13020.0,10.0,0,Large Families
17642,Fernando Thompson,1,84,5.0,1.0,1.0,1.0,4895.0,2271.0,18.0,469.0,548.0,317.0,1170.0,704.0,1341.0,686.0,1031.0,154.0,0.2704369074429512,2004.0,1,38.77696924866486,-9.180437399740658,13432.0,0.3644282310899345,0.1690738534842168,0.0524121500893388,0.0349166170339487,0.0407980941036331,0.0236003573555687,0.0871054198927933,0.0998362120309708,0.0510720667063728,0.0767569982132221,13432.0,20.0,0,Large Families
34391,Catherine Morales,0,80,8.0,1.0,1.0,1.0,3054.0,2414.0,21.0,429.0,364.0,332.0,1309.0,1077.0,271.0,681.0,536.0,755.0,0.3414982015845954,2011.0,0,38.71519630944096,-9.149764415664356,10467.0,0.291774147320149,0.23062959778351,0.1028948122671252,0.0409859558612783,0.0347759625489634,0.0317187350721314,0.1250597114741568,0.0258908951944205,0.0650616222413299,0.0512085602369351,10467.0,13.0,0,Large Families
29573,Elmer Acevedo,1,69,2.0,4.0,1.0,1.0,3236.0,2452.0,19.0,390.0,474.0,116.0,884.0,1216.0,910.0,803.0,995.0,58.0,0.2080969994487184,2005.0,1,38.76594801814407,-9.143907615555008,11476.0,0.2819797838968281,0.213663297316138,0.1059602649006622,0.0339839665388637,0.0413035901010805,0.0101080515859184,0.0770303241547577,0.0792959219240153,0.0699721157197629,0.0867026838619728,11476.0,19.0,0,Large Families
44552,Amber Jefferson,0,31,5.0,1.0,1.0,1.0,4282.0,1973.0,19.0,520.0,518.0,385.0,597.0,883.0,1558.0,712.0,1585.0,444.0,-0.018089367763503,2016.0,0,38.7292797756062,-9.179829863696478,13013.0,0.3290555598247905,0.1516176131560747,0.0678552217013755,0.0399600399600399,0.0398063474986551,0.029585798816568,0.0458771997233535,0.1197264274187351,0.0547145162529777,0.1218012756474295,13013.0,8.0,0,Large Families
17042,Jose Collins,1,63,0.0,3.0,1.0,1.0,4845.0,2482.0,14.0,577.0,460.0,154.0,932.0,1519.0,1142.0,830.0,1498.0,559.0,0.0220403945437253,2008.0,1,38.75176910212927,-9.122486823623635,14439.0,0.3355495532931643,0.1718955606343929,0.1052011912182284,0.0399612161507029,0.0318581619225708,0.0106655585566867,0.0645474063300782,0.0790913498164692,0.0574832052081169,0.1037467968695893,14439.0,16.0,0,Large Families
13803,Jean Hartzell,0,49,4.0,2.0,1.0,2.0,6290.0,2177.0,19.0,463.0,590.0,510.0,1429.0,1014.0,25.0,1206.0,1121.0,124.0,0.1008158023220017,2018.0,1,38.751589434950425,-9.194620526830096,14825.0,0.424283305227656,0.1468465430016863,0.068397976391231,0.0312310286677908,0.0397976391231028,0.0344013490725126,0.0963912310286677,0.0016863406408094,0.0813490725126475,0.0756155143338954,7412.5,6.0,0,Large Families
20894,Ahmed Allen,1,25,4.0,1.8,1.0,2.0,5319.0,2287.0,23.0,393.0,307.0,174.0,792.0,404.0,977.0,406.0,919.0,590.0,0.0319499626955878,2022.0,1,38.70271078968478,-9.169820310275192,11978.0,0.4440641175488395,0.1909333778594089,0.0337285022541325,0.0328101519452329,0.025630322257472,0.014526632158958,0.0661212222407747,0.0815662047086324,0.0338954750375688,0.0767239939889797,5989.0,2.0,0,Large Families
1350,Doyle Slater,1,47,1.0,2.0,1.0,2.0,4296.0,2238.0,18.0,542.0,381.0,367.0,1230.0,1469.0,1191.0,1653.0,1068.0,225.0,0.1424629850663946,2008.0,1,38.70017511432472,-9.138849884079145,14435.0,0.2976099757533772,0.1550398337374437,0.1017665396605472,0.0375476272947696,0.0263941808105299,0.0254243158988569,0.0852095600969864,0.0825077935573259,0.1145133356425355,0.0739868375476272,7217.5,16.0,1,Large Families
48406,Bertha Durazo,0,26,2.0,3.0,2.0,2.0,4947.0,3050.0,14.0,563.0,585.0,233.0,1393.0,617.0,1076.0,1061.0,938.0,63.0,0.0978730518561684,2021.0,0,38.72707255994926,-9.11949035749173,14463.0,0.3420452188342667,0.2108829426813247,0.0426605821752057,0.0389269169605199,0.0404480398257622,0.0161100739818848,0.0963147341492083,0.0743967365000345,0.0733596072737329,0.0648551476180598,7231.5,3.0,0,Large Families
6228,Yessenia Quella,0,41,1.0,2.0,1.0,2.0,4121.0,2447.0,21.0,378.0,588.0,191.0,936.0,1261.0,403.0,683.0,648.0,339.0,0.2314191034077902,2013.0,1,38.8004787147034,-9.067807866814205,11656.0,0.3535518188057652,0.2099347975291695,0.1081846259437199,0.0324296499656829,0.05044612216884,0.0163864104323953,0.0803019903912148,0.0345744680851063,0.0585964310226492,0.0555936856554564,5828.0,11.0,3,Large Families
1528,Roseann Grier,0,42,4.0,2.0,1.0,1.0,4485.0,2024.0,23.0,387.0,465.0,228.0,1057.0,1034.0,757.0,841.0,1367.0,610.0,0.3959236612276957,2006.0,1,38.75429868347654,-9.154610125354758,12645.0,0.3546856465005931,0.1600632661130882,0.0817714511664689,0.0306049822064056,0.0367734282325029,0.0180308422301304,0.083590351917754,0.0598655595096876,0.0665085013839462,0.1081059707394227,12645.0,18.0,2,Large Families
47644,Jennifer Bailey,0,66,3.0,3.0,1.0,1.0,5894.0,2589.0,13.4,427.0,456.0,278.0,1152.0,1090.0,1511.0,1151.0,366.0,603.0,0.378744071137145,2011.0,0,38.733998875128414,-9.155926276109192,14914.0,0.3951991417460104,0.1735952796030575,0.0730856912967681,0.0286308166823119,0.0305752983773635,0.0186402038353225,0.0772428590586026,0.1013142014214831,0.0771758079656698,0.0245407000134102,14914.0,13.0,0,Large Families
40807,Gerald Hess,1,30,5.0,1.0,2.0,2.0,4766.0,2853.0,16.0,408.0,373.0,401.0,1298.0,776.0,1594.0,1220.0,525.0,274.0,0.2937471363104489,2017.0,0,38.735750400623,-9.190954869120803,14214.0,0.3353032221753201,0.2007176023638666,0.0545940621922048,0.0287040945546644,0.0262417335021809,0.0282116223441677,0.0913184184606725,0.1121429576473899,0.0858308709722808,0.036935415787252,7107.0,7.0,0,Large Families
15298,Randy Harris,1,39,2.0,1.0,1.0,1.0,5116.0,160.0,22.0,469.0,618.0,213.0,782.0,1185.0,1463.0,1325.0,688.0,117.0,0.0673815360384254,2003.0,1,38.70349790691928,-9.169412288608626,12019.0,0.425659372659955,0.0133122555953074,0.0985938930027456,0.0390215492137449,0.0514185872368749,0.017721940261253,0.065063649222065,0.1217239370995923,0.1102421166486396,0.0572426990598219,12019.0,21.0,0,Large Families
34796,Adam Boddie,1,42,5.0,1.0,0.0,1.0,5354.0,1269.0,18.0,542.0,508.0,275.0,821.0,1527.0,429.0,972.0,524.0,327.0,0.1567771596263309,2000.0,0,38.72912892920873,-9.162808304122107,12221.0,0.4380983552900744,0.103837656492922,0.1249488585222158,0.0443498895344079,0.0415677931429506,0.0225022502250225,0.067179445217249,0.0351035103510351,0.0795352262498977,0.0428770149742246,12221.0,24.0,0,Large Families
11679,Christopher Adams,1,78,6.0,1.0,1.0,1.0,4611.0,932.0,15.0,548.0,558.0,343.0,1254.0,1374.0,1590.0,1024.0,1105.0,424.0,0.2796290970791494,2011.0,1,38.72860537386829,-9.199496170811445,13339.0,0.3456780868131044,0.0698703051203238,0.1030062223554989,0.0410825399205337,0.0418322213059449,0.0257140715196041,0.0940100457305645,0.1191993402803808,0.0767673738661069,0.0828397930879376,13339.0,13.0,0,Large Families
40712,Charles Mcaferty,1,58,5.0,2.0,1.0,2.0,4503.0,2597.0,23.0,447.0,505.0,241.0,442.0,1325.0,1074.0,1072.0,910.0,693.0,0.1981986240622289,2010.0,0,38.786088929135744,-9.145847304554128,13116.0,0.3433211344922232,0.198002439768222,0.1010216529429704,0.0340805123513266,0.0385025922537358,0.0183745044220799,0.0336992985666361,0.0818847209515096,0.0817322354376334,0.0693809088136627,6558.0,14.0,0,Large Families
47342,Timothy Achenbach,1,45,1.0,3.0,1.0,1.0,3242.0,2636.0,20.0,689.0,639.0,245.0,1578.0,551.0,445.0,922.0,704.0,351.0,0.1182397601818902,2008.0,0,38.748446086677696,-9.166008759327644,11651.0,0.2782593768775212,0.226246674105227,0.0472920779332246,0.0591365548021629,0.0548450776757359,0.0210282379194918,0.1354390181100334,0.0381941464251995,0.0791348382113123,0.0604239979400909,11651.0,16.0,0,Large Families
35747,Dallas Lane,1,25,5.0,2.0,2.0,1.0,4143.0,1811.0,9.0,548.0,563.0,341.0,1008.0,1512.0,795.0,1282.0,954.0,649.0,0.2888651559186698,2022.0,0,38.77641278300548,-9.190758994313413,12957.0,0.3197499421162306,0.1397700084896195,0.1166936790923825,0.0422937408350698,0.0434514162228911,0.0263178204831365,0.0777957860615883,0.0613567955545265,0.0989426564791232,0.0736281546654318,12957.0,2.0,0,Large Families
24648,Claire Mclaren,0,24,1.0,2.0,0.0,1.0,5407.0,2392.0,21.0,318.0,474.0,322.0,1180.0,1486.0,514.0,902.0,567.0,556.0,0.1684829759368352,2023.0,1,38.76415986824511,-9.20620951041382,13562.0,0.3986875092169296,0.1763751659047338,0.1095708597551983,0.0234478690458634,0.0349505972570417,0.023742810794868,0.0870078159563486,0.0379000147470874,0.0665093644005309,0.041807992921398,13562.0,1.0,0,Large Families
36914,Petra Goebel,0,60,1.0,4.0,1.0,1.0,4245.0,2817.0,20.0,606.0,571.0,202.0,1452.0,543.0,1185.0,966.0,607.0,383.0,0.4410423439406484,2012.0,0,38.77867220972813,-9.14800001418172,13194.0,0.3217371532514779,0.2135061391541609,0.0411550704865848,0.0459299681673487,0.043277247233591,0.0153099893891162,0.110050022737608,0.0898135516143701,0.0732150977717144,0.0460057601940275,13194.0,12.0,0,Large Families
23102,Peggy Depedro,0,53,1.0,2.0,2.0,1.0,4300.0,2024.0,23.0,390.0,494.0,299.0,971.0,979.0,1529.0,1330.0,408.0,443.0,0.2846146148377463,2010.0,1,38.7939383600074,-9.107781816499102,12724.0,0.337944042753851,0.1590694750078591,0.0769412134548884,0.0306507387613957,0.038824269097768,0.0234988997170701,0.0763124803520905,0.1201666142722414,0.1045268783401446,0.0320653882426909,12724.0,14.0,0,Large Families
29713,Thomas Buffin,1,46,6.0,2.0,1.0,1.0,3263.0,3062.0,9.0,509.0,420.0,155.0,913.0,1103.0,1155.0,1286.0,1141.0,484.0,0.1883850710603944,2009.0,1,38.76343469253136,-9.116175098020014,13007.0,0.2508649188898285,0.2354117013915584,0.0848004920427462,0.0391327746597985,0.032290305220266,0.01191666025986,0.0701929730145306,0.0887983393557315,0.0988698393172907,0.0877219958483893,13007.0,15.0,0,Large Families
35548,Ruth Lopez,0,44,1.0,3.0,2.0,1.0,4539.0,1141.0,13.0,589.0,546.0,326.0,1505.0,1070.0,757.0,934.0,923.0,334.0,0.16173175858593,2010.0,0,38.73133921317464,-9.062683804546106,12330.0,0.3681265206812652,0.0925385239253852,0.0867802108678021,0.0477696674776966,0.0442822384428223,0.0264395782643957,0.1220600162206001,0.0613949716139497,0.075750202757502,0.0748580697485807,12330.0,14.0,0,Large Families
39993,Jennifer Alexander,0,42,3.0,2.0,1.0,1.0,5185.0,2113.0,14.0,393.0,402.0,194.0,1010.0,1470.0,913.0,919.0,755.0,139.0,0.1621752333608122,2009.0,0,38.769004745176645,-9.18848302473936,13354.0,0.3882731765763067,0.1582297438969597,0.1100793769657031,0.0294293844540961,0.0301033398232739,0.0145274824022764,0.075632769207728,0.0683690280065897,0.0688183315860416,0.0565373670810244,13354.0,15.0,0,Large Families
48982,Frank Cummings,1,36,4.0,1.0,1.0,1.0,5856.0,1516.0,17.0,674.0,517.0,268.0,1457.0,865.0,626.0,668.0,804.0,475.0,0.2587571851068069,2011.0,0,38.797381559333616,-9.147426680026484,13251.0,0.4419289110255829,0.1144064598898196,0.0652780922194551,0.0508640857293789,0.0390159233265413,0.0202248886876462,0.1099539657384348,0.0472417176062184,0.0504112897139838,0.0606746660629386,13251.0,13.0,0,Large Families
23398,Luke Garcia,1,54,3.0,3.0,1.0,1.0,5326.0,2468.0,21.0,492.0,486.0,137.0,866.0,1314.0,329.0,974.0,1246.0,732.0,0.2556664184540062,2010.0,1,38.74707466360254,-9.147692147987051,13638.0,0.3905264701569145,0.1809649508725619,0.0963484381874175,0.0360756709194896,0.0356357237131544,0.0100454612113213,0.0634990467810529,0.0241237718140489,0.0714180964950872,0.0913623698489514,13638.0,14.0,0,Large Families
46236,Tommie Harvey,0,34,2.0,3.0,1.0,1.0,4819.0,3212.0,24.0,426.0,388.0,212.0,1571.0,111.0,851.0,1244.0,962.0,880.0,0.3384046279768922,2009.0,0,38.7658423066948,-9.14582856010244,13796.0,0.3493041461293128,0.2328211075674108,0.0080458103798202,0.0308785155117425,0.0281240939402725,0.0153667729776746,0.1138735865468251,0.0616845462452884,0.0901710640765439,0.0697303566251087,13796.0,15.0,0,Large Families
36410,Barbara Denner,0,45,1.0,2.0,1.0,1.0,5217.0,2698.0,13.0,562.0,424.0,432.0,1439.0,482.0,1516.0,629.0,1138.0,63.0,0.1538417285541817,2010.0,0,38.76840275339385,-9.127253315001738,14537.0,0.3588773474582101,0.1855953773130632,0.0331567723739423,0.0386599711082066,0.0291669532916007,0.0297172731650271,0.0989887872325789,0.1042856160143083,0.0432689000481529,0.0782830019949095,14537.0,14.0,0,Large Families
33405,Kyle Claggett,1,58,1.0,3.0,2.0,1.0,6646.0,1333.0,13.0,427.0,632.0,239.0,1628.0,1568.0,1123.0,611.0,527.0,944.0,0.0486493945486087,2007.0,0,38.73025160819307,-9.17035578171833,14734.0,0.4510655626442242,0.0904710194108863,0.1064205239581919,0.0289805891136147,0.0428939866974345,0.0162209854757703,0.1104927378851635,0.0762182706664856,0.0414687118229944,0.0357676123252341,14734.0,17.0,0,Large Families
21927,Sarah Luna,0,33,2.0,0.0,1.0,1.0,3896.0,2028.0,23.0,476.0,426.0,239.0,1724.0,1298.0,869.0,697.0,1104.0,174.0,0.3245991090088759,2014.0,1,38.763325953671526,-9.206453965032583,12757.0,0.3054009563376969,0.1589715450340989,0.1017480598886885,0.0373128478482401,0.0333934310574586,0.0187348122599357,0.1351414909461472,0.068119463823783,0.0546366700634945,0.0865407227404562,12757.0,10.0,0,Large Families
43014,Paul Cremeans,1,57,3.0,2.0,1.0,1.0,5312.0,902.0,13.0,464.0,538.0,173.0,992.0,758.0,981.0,1074.0,1016.0,77.0,0.0894872427335098,2007.0,0,38.78155806333498,-9.19828935018165,12210.0,0.435053235053235,0.0738738738738738,0.062080262080262,0.038001638001638,0.044062244062244,0.0141687141687141,0.0812448812448812,0.0803439803439803,0.0879606879606879,0.0832104832104832,12210.0,17.0,0,Large Families
7027,Sheila Johnson,0,70,5.0,2.0,1.0,2.0,6163.0,3242.0,21.0,508.0,334.0,320.0,1746.0,1760.0,800.0,1088.0,1469.0,52.0,0.2229402397144168,2016.0,1,38.72756947713466,-9.173349771405222,17430.0,0.3535857716580608,0.1860011474469305,0.1009753298909925,0.0291451520367183,0.0191623637406769,0.0183591508892713,0.1001721170395869,0.0458978772231784,0.0624211130235226,0.0842799770510613,8715.0,8.0,2,Large Families
